germplasmName,studyName,value
NY12397-1-4-13,23_Big6_MAS,5761.388487574155
NY12398-2-16-07-03W-1580,23_Big6_MAS,5303.55076224679
NY12512-1-6-05-1542,23_Big6_MAS,5681.565341989721
NY12007-2-4-13-1381,23_Big6_MAS,5393.594327343564
NY12311-1-30-10-1452,23_Big6_MAS,6039.367480430897
NY15158-01-01-10-1873,23_Big6_MAS,5898.1501007629195
NY15150-01-01-12-1870,23_Big6_MAS,6308.041513421684
NY12325-1-10-12-1476,23_Big6_MAS,6061.502151443954
NY12325-1-10-18-1477,23_Big6_MAS,6079.8190646661915
NY12351-1-14-20-1484,23_Big6_MAS,6035.424323075728
NY12302-2-14-01-1441,23_Big6_MAS,5633.463121675728
NY12302-2-14-08-1442,23_Big6_MAS,5602.570267182274
NY15116-01-06-01-1804,23_Big6_MAS,5608.47932574602
OH13-88-61,23_Big6_MAS,6517.560340964368
OH15-191-52,23_Big6_MAS,6790.581959501489
OH19*102-76,23_Big6_MAS,6294.27611159547
OH19-167-5,23_Big6_MAS,6390.116242207828
OH18-65-54,23_Big6_MAS,6521.24224435733
IL12-26004,23_Big6_MAS,5505.120717715448
OH20-98-32,23_Big6_MAS,6514.853739508853
IL16-8048,23_Big6_MAS,5668.889276365766
21PU-0507,23_Big6_MAS,4889.42601776835
OH20-17-42,23_Big6_MAS,6409.352621313917
OH20-17-3,23_Big6_MAS,6484.452737091694
21PU-0282,23_Big6_MAS,4472.537858565017
P25R64,24_MSU_AYT_MONMI,7318.570583404597
MI22R057,24_MSU_AYT_MONMI,6715.22994070592
MI22R097,24_MSU_AYT_MONMI,6440.867675648375
MI22R135,24_MSU_AYT_MONMI,6527.770908876635
P25R64,24_MSU_AYT_HURMI,7318.570583404597
MI22R057,24_MSU_AYT_HURMI,6715.22994070592
MI22R097,24_MSU_AYT_HURMI,6440.867675648375
MI22R135,24_MSU_AYT_HURMI,6527.770908876635
P25R64,24_MSU_AYT_HMLIL,7318.570583404597
MI22R057,24_MSU_AYT_HMLIL,6715.22994070592
MI22R097,24_MSU_AYT_HMLIL,6440.867675648375
MI22R135,24_MSU_AYT_HMLIL,6527.770908876635
OH15-191-52,24_MSU_PYT_3_MASMI,6790.581959501489
MI23R081,24_MSU_PYT_3_MASMI,6611.93935569301
MN22262,23StrathconaSpring_Jochum,5514.242110961166
MN22227,23StrathconaSpring_Jochum,5452.222666516722
MN22123,23StrathconaSpring_Jochum,5183.969888738944
MN22194,23StrathconaSpring_Jochum,5298.294888738944
MN22406,23StrathconaSpring_Jochum,5108.5004442945
MN22329,23StrathconaSpring_Jochum,5268.405999850055
MN22061,23StrathconaSpring_Jochum,5545.6254442945
MN22167,23StrathconaSpring_Jochum,5402.158777627833
MN22405,23StrathconaSpring_Jochum,5396.180999850056
MN22025,23StrathconaSpring_Jochum,5188.453222072278
MN22097,23StrathconaSpring_Jochum,5080.105999850055
MN22089,23StrathconaSpring_Jochum,5344.622666516722
MN22429,23StrathconaSpring_Jochum,5074.128222072278
MN22356,23StrathconaSpring_Jochum,5300.536555405611
MN22199,23StrathconaSpring_Jochum,5757.836555405611
MN22384,23StrathconaSpring_Jochum,5095.0504442945
MN22355,23StrathconaSpring_Jochum,5525.4504442945
MN22136,23StrathconaSpring_Jochum,4799.1504442945
MN22350,23StrathconaSpring_Jochum,5240.011555405611
MN22123,23Hall_AY1-3_PY5-6_Yield,5183.969888738944
MN22167,23Hall_AY1-3_PY5-6_Yield,5402.158777627833
MN22405,23Hall_AY1-3_PY5-6_Yield,5396.180999850056
MN22061,23Hall_AY1-3_PY5-6_Yield,5545.6254442945
MN22355,23Hall_AY1-3_PY5-6_Yield,5525.4504442945
MN22262,23Hall_AY1-3_PY5-6_Yield,5514.242110961166
MN22194,23Hall_AY1-3_PY5-6_Yield,5298.294888738944
MN22350,23Hall_AY1-3_PY5-6_Yield,5240.011555405611
MN22406,23Hall_AY1-3_PY5-6_Yield,5108.5004442945
MN22329,23Hall_AY1-3_PY5-6_Yield,5268.405999850055
MN22025,23Hall_AY1-3_PY5-6_Yield,5188.453222072278
MN22356,23Hall_AY1-3_PY5-6_Yield,5300.536555405611
MN22384,23Hall_AY1-3_PY5-6_Yield,5095.0504442945
MN22429,23Hall_AY1-3_PY5-6_Yield,5074.128222072278
MN22227,23Hall_AY1-3_PY5-6_Yield,5452.222666516722
MN22089,23Hall_AY1-3_PY5-6_Yield,5344.622666516722
MN22136,23Hall_AY1-3_PY5-6_Yield,4799.1504442945
MN22097,23Hall_AY1-3_PY5-6_Yield,5080.105999850055
MN22199,23Hall_AY1-3_PY5-6_Yield,5757.836555405611
MN22329,23Crk_AYs_R18_Yield,5268.405999850055
MN22350,23Crk_AYs_R18_Yield,5240.011555405611
MN22025,23Crk_AYs_R18_Yield,5188.453222072278
MN22355,23Crk_AYs_R18_Yield,5525.4504442945
MN22123,23Crk_AYs_R18_Yield,5183.969888738944
MN22384,23Crk_AYs_R18_Yield,5095.0504442945
MN22061,23Crk_AYs_R18_Yield,5545.6254442945
MN22097,23Crk_AYs_R18_Yield,5080.105999850055
MN22167,23Crk_AYs_R18_Yield,5402.158777627833
MN22199,23Crk_AYs_R18_Yield,5757.836555405611
MN22136,23Crk_AYs_R18_Yield,4799.1504442945
MN22262,23Crk_AYs_R18_Yield,5514.242110961166
MN22406,23Crk_AYs_R18_Yield,5108.5004442945
MN22227,23Crk_AYs_R18_Yield,5452.222666516722
MN22089,23Crk_AYs_R18_Yield,5344.622666516722
MN22356,23Crk_AYs_R18_Yield,5300.536555405611
MN22194,23Crk_AYs_R18_Yield,5298.294888738944
MN22429,23Crk_AYs_R18_Yield,5074.128222072278
MN22405,23Crk_AYs_R18_Yield,5396.180999850056
MN22405,23Ferg_AY1-3_Yield,5396.180999850056
MN22089,23Ferg_AY1-3_Yield,5344.622666516722
MN22350,23Ferg_AY1-3_Yield,5240.011555405611
MN22136,23Ferg_AY1-3_Yield,4799.1504442945
MN22429,23Ferg_AY1-3_Yield,5074.128222072278
MN22025,23Ferg_AY1-3_Yield,5188.453222072278
MN22167,23Ferg_AY1-3_Yield,5402.158777627833
MN22194,23Ferg_AY1-3_Yield,5298.294888738944
MN22384,23Ferg_AY1-3_Yield,5095.0504442945
MN22262,23Ferg_AY1-3_Yield,5514.242110961166
MN22199,23Ferg_AY1-3_Yield,5757.836555405611
MN22406,23Ferg_AY1-3_Yield,5108.5004442945
MN22227,23Ferg_AY1-3_Yield,5452.222666516722
MN22356,23Ferg_AY1-3_Yield,5300.536555405611
MN22329,23Ferg_AY1-3_Yield,5268.405999850055
MN22061,23Ferg_AY1-3_Yield,5545.6254442945
MN22123,23Ferg_AY1-3_Yield,5183.969888738944
MN22355,23Ferg_AY1-3_Yield,5525.4504442945
MN22097,23Ferg_AY1-3_Yield,5080.105999850055
MN22194,23Perl_AY1-3_PY7-8_Yield,5298.294888738944
MN22429,23Perl_AY1-3_PY7-8_Yield,5074.128222072278
MN22384,23Perl_AY1-3_PY7-8_Yield,5095.0504442945
MN22136,23Perl_AY1-3_PY7-8_Yield,4799.1504442945
MN22061,23Perl_AY1-3_PY7-8_Yield,5545.6254442945
MN22329,23Perl_AY1-3_PY7-8_Yield,5268.405999850055
MN22167,23Perl_AY1-3_PY7-8_Yield,5402.158777627833
MN22262,23Perl_AY1-3_PY7-8_Yield,5514.242110961166
MN22356,23Perl_AY1-3_PY7-8_Yield,5300.536555405611
MN22227,23Perl_AY1-3_PY7-8_Yield,5452.222666516722
MN22405,23Perl_AY1-3_PY7-8_Yield,5396.180999850056
MN22199,23Perl_AY1-3_PY7-8_Yield,5757.836555405611
MN22350,23Perl_AY1-3_PY7-8_Yield,5240.011555405611
MN22123,23Perl_AY1-3_PY7-8_Yield,5183.969888738944
MN22089,23Perl_AY1-3_PY7-8_Yield,5344.622666516722
MN22025,23Perl_AY1-3_PY7-8_Yield,5188.453222072278
MN22406,23Perl_AY1-3_PY7-8_Yield,5108.5004442945
MN22097,23Perl_AY1-3_PY7-8_Yield,5080.105999850055
MN22355,23Perl_AY1-3_PY7-8_Yield,5525.4504442945
MN22097,23StP_C-9,5080.105999850055
MN22123,23StP_C-9,5183.969888738944
MN22199,23StP_C-9,5757.836555405611
MN22025,23StP_C-9,5188.453222072278
MN22405,23StP_C-9,5396.180999850056
MN22429,23StP_C-9,5074.128222072278
MN22262,23StP_C-9,5514.242110961166
MN22350,23StP_C-9,5240.011555405611
MN22384,23StP_C-9,5095.0504442945
MN22061,23StP_C-9,5545.6254442945
MN22227,23StP_C-9,5452.222666516722
MN22356,23StP_C-9,5300.536555405611
MN22355,23StP_C-9,5525.4504442945
MN22136,23StP_C-9,4799.1504442945
MN22089,23StP_C-9,5344.622666516722
MN22406,23StP_C-9,5108.5004442945
MN22167,23StP_C-9,5402.158777627833
MN22329,23StP_C-9,5268.405999850055
MN22194,23StP_C-9,5298.294888738944
MN22194,23Ros_AY1-3Yield,5298.294888738944
MN22429,23Ros_AY1-3Yield,5074.128222072278
MN22061,23Ros_AY1-3Yield,5545.6254442945
MN22405,23Ros_AY1-3Yield,5396.180999850056
MN22123,23Ros_AY1-3Yield,5183.969888738944
MN22350,23Ros_AY1-3Yield,5240.011555405611
MN22384,23Ros_AY1-3Yield,5095.0504442945
MN22329,23Ros_AY1-3Yield,5268.405999850055
MN22406,23Ros_AY1-3Yield,5108.5004442945
MN22136,23Ros_AY1-3Yield,4799.1504442945
MN22167,23Ros_AY1-3Yield,5402.158777627833
MN22199,23Ros_AY1-3Yield,5757.836555405611
MN22089,23Ros_AY1-3Yield,5344.622666516722
MN22356,23Ros_AY1-3Yield,5300.536555405611
MN22097,23Ros_AY1-3Yield,5080.105999850055
MN22262,23Ros_AY1-3Yield,5514.242110961166
MN22355,23Ros_AY1-3Yield,5525.4504442945
MN22227,23Ros_AY1-3Yield,5452.222666516722
MN22025,23Ros_AY1-3Yield,5188.453222072278
MN22355,23Steph_AY1-3_PY3-4_Yield,5525.4504442945
MN22350,23Steph_AY1-3_PY3-4_Yield,5240.011555405611
MN22329,23Steph_AY1-3_PY3-4_Yield,5268.405999850055
MN22167,23Steph_AY1-3_PY3-4_Yield,5402.158777627833
MN22061,23Steph_AY1-3_PY3-4_Yield,5545.6254442945
MN22194,23Steph_AY1-3_PY3-4_Yield,5298.294888738944
MN22384,23Steph_AY1-3_PY3-4_Yield,5095.0504442945
MN22199,23Steph_AY1-3_PY3-4_Yield,5757.836555405611
MN22356,23Steph_AY1-3_PY3-4_Yield,5300.536555405611
MN22123,23Steph_AY1-3_PY3-4_Yield,5183.969888738944
MN22025,23Steph_AY1-3_PY3-4_Yield,5188.453222072278
MN22136,23Steph_AY1-3_PY3-4_Yield,4799.1504442945
MN22089,23Steph_AY1-3_PY3-4_Yield,5344.622666516722
MN22429,23Steph_AY1-3_PY3-4_Yield,5074.128222072278
MN22227,23Steph_AY1-3_PY3-4_Yield,5452.222666516722
MN22097,23Steph_AY1-3_PY3-4_Yield,5080.105999850055
MN22405,23Steph_AY1-3_PY3-4_Yield,5396.180999850056
MN22406,23Steph_AY1-3_PY3-4_Yield,5108.5004442945
MN22262,23Steph_AY1-3_PY3-4_Yield,5514.242110961166
OVERLAND,ARS-NRPN-2024-BROOKINGS,4156.710578292147
SD20B088-2,ARS-NRPN-2024-BROOKINGS,4720.454384563481
SD20D100-9,ARS-NRPN-2024-BROOKINGS,4854.733615332711
JAGALENE,ARS-NRPN-2024-BROOKINGS,3507.642684617566
OVERLAND,ARS-NRPN-2024-MOCCASIN,4156.710578292147
SD20B088-2,ARS-NRPN-2024-MOCCASIN,4720.454384563481
SD20D100-9,ARS-NRPN-2024-MOCCASIN,4854.733615332711
JAGALENE,ARS-NRPN-2024-MOCCASIN,3507.642684617566
OVERLAND,ARS-NRPN-2024-CASSELTON,4156.710578292147
SD20B088-2,ARS-NRPN-2024-CASSELTON,4720.454384563481
SD20D100-9,ARS-NRPN-2024-CASSELTON,4854.733615332711
JAGALENE,ARS-NRPN-2024-CASSELTON,3507.642684617566
OVERLAND,ARS-NRPN-2024-WICHITA,4156.710578292147
SD20B088-2,ARS-NRPN-2024-WICHITA,4720.454384563481
SD20D100-9,ARS-NRPN-2024-WICHITA,4854.733615332711
JAGALENE,ARS-NRPN-2024-WICHITA,3507.642684617566
OVERLAND,ARS-NRPN-2024-WINNER,4156.710578292147
SD20B088-2,ARS-NRPN-2024-WINNER,4720.454384563481
SD20D100-9,ARS-NRPN-2024-WINNER,4854.733615332711
JAGALENE,ARS-NRPN-2024-WINNER,3507.642684617566
OVERLAND,ARS-NRPN-2024-FORT_COLLINS,4156.710578292147
SD20B088-2,ARS-NRPN-2024-FORT_COLLINS,4720.454384563481
SD20D100-9,ARS-NRPN-2024-FORT_COLLINS,4854.733615332711
JAGALENE,ARS-NRPN-2024-FORT_COLLINS,3507.642684617566
OVERLAND,ARS-NRPN-2024-ST_PAUL,4156.710578292147
SD20B088-2,ARS-NRPN-2024-ST_PAUL,4720.454384563481
SD20D100-9,ARS-NRPN-2024-ST_PAUL,4854.733615332711
JAGALENE,ARS-NRPN-2024-ST_PAUL,3507.642684617566
OVERLAND,ARS-NRPN-2024-LUNDS_VALLEY,4156.710578292147
SD20B088-2,ARS-NRPN-2024-LUNDS_VALLEY,4720.454384563481
SD20D100-9,ARS-NRPN-2024-LUNDS_VALLEY,4854.733615332711
JAGALENE,ARS-NRPN-2024-LUNDS_VALLEY,3507.642684617566
OVERLAND,ARS-NRPN-2024-DAKOTA_LAKES,4156.710578292147
SD20B088-2,ARS-NRPN-2024-DAKOTA_LAKES,4720.454384563481
SD20D100-9,ARS-NRPN-2024-DAKOTA_LAKES,4854.733615332711
JAGALENE,ARS-NRPN-2024-DAKOTA_LAKES,3507.642684617566
OVERLAND,ARS-NRPN-2024-BOZEMAN,4156.710578292147
SD20B088-2,ARS-NRPN-2024-BOZEMAN,4720.454384563481
SD20D100-9,ARS-NRPN-2024-BOZEMAN,4854.733615332711
JAGALENE,ARS-NRPN-2024-BOZEMAN,3507.642684617566
Jasper,AWY2_DVPWA_2024,5299.886351411607
LCS Shine,AWY2_DVPWA_2024,5620.3799279125815
Sockeye CL+,AWY2_DVPWA_2024,5691.14090561883
SWW15107-1-1-1-4,AWY2_DVPWA_2024,6067.853555739099
Nova AX,AWY2_DVPWA_2024,5730.8050320894345
WA 8345 AX,AWY2_DVPWA_2024,5212.090129426083
WA 8397,AWY2_DVPWA_2024,6249.674639701456
WA 8404,AWY2_DVPWA_2024,6138.077152704621
Piranha CL+,AWY2_DVPWA_2024,5417.117261538472
SWW15312-1-S-86-1-1,AWY2_DVPWA_2024,6641.293309480243
Jasper,AWY1_KAHWA_2024,5299.886351411607
SWW16371-1-S-65-1-1,AWY1_KAHWA_2024,5232.523217332629
WA 8345 AX,AWY1_KAHWA_2024,5212.090129426083
WA 8417,AWY1_KAHWA_2024,5145.698960450013
SWW16110-1-1-1-3,AWY1_KAHWA_2024,5084.300699932524
SWW16454-1-7-1-1,AWY1_KAHWA_2024,4990.670199932525
Norwest Duet,AWY1_KAHWA_2024,5375.240543926388
SWW16236-1-1-1-4,AWY1_KAHWA_2024,4786.588699932525
WA 8404,AWY1_KAHWA_2024,6138.077152704621
SWW13292-B-B-B-4,AWY1_KAHWA_2024,4883.284727211386
SWW16392-1-1-1-5,AWY1_KAHWA_2024,5245.594019990014
SWW16424-1-13-1-1,AWY1_KAHWA_2024,4762.196699932525
SWW15196-1-1-1-2,AWY1_KAHWA_2024,4958.394272665932
LCS Hulk,AWY1_KAHWA_2024,5605.550490301441
Sockeye CL+,AWY1_KAHWA_2024,5691.14090561883
SWW15309-1-S-15-1-1,AWY1_KAHWA_2024,5131.833363575022
SWW15107-1-1-1-4,AWY1_KAHWA_2024,6067.853555739099
WA 8420 AX,AWY1_KAHWA_2024,5142.901342989077
Jameson,AWY1_KAHWA_2024,3871.5973580297004
Devote,AWY1_KAHWA_2024,3851.7877574286294
MAS14075-B-B-2-2,AWY1_KAHWA_2024,5832.667677689547
SWW15312-1-S-86-1-1,AWY1_KAHWA_2024,6641.293309480243
Nova AX,AWY1_KAHWA_2024,5730.8050320894345
WA 8421 CL+,AWY1_KAHWA_2024,5265.9158632703275
WA 8364,AWY1_KAHWA_2024,4440.113443957951
SWW15509-1-14-1-1,AWY1_KAHWA_2024,5192.711199932524
SWW16300-1-1-1-3,AWY1_KAHWA_2024,5360.737999941326
SWW15317-1-24-1-1,AWY1_KAHWA_2024,5202.441999938659
Windust,AWY1_KAHWA_2024,3474.863335666499
SWW16110-1-1-1-4,AWY1_KAHWA_2024,5078.638199932525
WA 8394,AWY1_KAHWA_2024,4371.695215018137
WA 8397,AWY1_KAHWA_2024,6249.674639701456
Piranha CL+,AWY1_KAHWA_2024,5417.117261538472
Rollie,AWY1_KAHWA_2024,3715.4541890271453
LCS Shine,AWY1_KAHWA_2024,5620.3799279125815
SWW16222-1-1-1-1,AWY1_KAHWA_2024,5126.309199932524
SWW16377-1-1-1-9,AWY1_KAHWA_2024,5255.054956463065
WA 8416,AWY1_KAHWA_2024,4963.13135994602
Jasper,AWY1_HARWA_2024,5299.886351411607
SWW16371-1-S-65-1-1,AWY1_HARWA_2024,5232.523217332629
WA 8345 AX,AWY1_HARWA_2024,5212.090129426083
WA 8417,AWY1_HARWA_2024,5145.698960450013
SWW16110-1-1-1-3,AWY1_HARWA_2024,5084.300699932524
SWW16454-1-7-1-1,AWY1_HARWA_2024,4990.670199932525
Norwest Duet,AWY1_HARWA_2024,5375.240543926388
SWW16236-1-1-1-4,AWY1_HARWA_2024,4786.588699932525
WA 8404,AWY1_HARWA_2024,6138.077152704621
SWW13292-B-B-B-4,AWY1_HARWA_2024,4883.284727211386
SWW16392-1-1-1-5,AWY1_HARWA_2024,5245.594019990014
SWW16424-1-13-1-1,AWY1_HARWA_2024,4762.196699932525
SWW15196-1-1-1-2,AWY1_HARWA_2024,4958.394272665932
LCS Hulk,AWY1_HARWA_2024,5605.550490301441
Sockeye CL+,AWY1_HARWA_2024,5691.14090561883
SWW15309-1-S-15-1-1,AWY1_HARWA_2024,5131.833363575022
SWW15107-1-1-1-4,AWY1_HARWA_2024,6067.853555739099
WA 8420 AX,AWY1_HARWA_2024,5142.901342989077
Jameson,AWY1_HARWA_2024,3871.5973580297004
Devote,AWY1_HARWA_2024,3851.7877574286294
MAS14075-B-B-2-2,AWY1_HARWA_2024,5832.667677689547
SWW15312-1-S-86-1-1,AWY1_HARWA_2024,6641.293309480243
Nova AX,AWY1_HARWA_2024,5730.8050320894345
WA 8421 CL+,AWY1_HARWA_2024,5265.9158632703275
WA 8364,AWY1_HARWA_2024,4440.113443957951
SWW15509-1-14-1-1,AWY1_HARWA_2024,5192.711199932524
SWW16300-1-1-1-3,AWY1_HARWA_2024,5360.737999941326
SWW15317-1-24-1-1,AWY1_HARWA_2024,5202.441999938659
Windust,AWY1_HARWA_2024,3474.863335666499
SWW16110-1-1-1-4,AWY1_HARWA_2024,5078.638199932525
WA 8394,AWY1_HARWA_2024,4371.695215018137
WA 8397,AWY1_HARWA_2024,6249.674639701456
Piranha CL+,AWY1_HARWA_2024,5417.117261538472
Rollie,AWY1_HARWA_2024,3715.4541890271453
LCS Shine,AWY1_HARWA_2024,5620.3799279125815
SWW16222-1-1-1-1,AWY1_HARWA_2024,5126.309199932524
SWW16377-1-1-1-9,AWY1_HARWA_2024,5255.054956463065
WA 8416,AWY1_HARWA_2024,4963.13135994602
Jasper,AWY1_RITWA_2024,5299.886351411607
SWW16371-1-S-65-1-1,AWY1_RITWA_2024,5232.523217332629
WA 8345 AX,AWY1_RITWA_2024,5212.090129426083
WA 8417,AWY1_RITWA_2024,5145.698960450013
SWW16110-1-1-1-3,AWY1_RITWA_2024,5084.300699932524
SWW16454-1-7-1-1,AWY1_RITWA_2024,4990.670199932525
Norwest Duet,AWY1_RITWA_2024,5375.240543926388
SWW16236-1-1-1-4,AWY1_RITWA_2024,4786.588699932525
WA 8404,AWY1_RITWA_2024,6138.077152704621
SWW13292-B-B-B-4,AWY1_RITWA_2024,4883.284727211386
SWW16392-1-1-1-5,AWY1_RITWA_2024,5245.594019990014
SWW16424-1-13-1-1,AWY1_RITWA_2024,4762.196699932525
SWW15196-1-1-1-2,AWY1_RITWA_2024,4958.394272665932
LCS Hulk,AWY1_RITWA_2024,5605.550490301441
Sockeye CL+,AWY1_RITWA_2024,5691.14090561883
SWW15309-1-S-15-1-1,AWY1_RITWA_2024,5131.833363575022
SWW15107-1-1-1-4,AWY1_RITWA_2024,6067.853555739099
WA 8420 AX,AWY1_RITWA_2024,5142.901342989077
Jameson,AWY1_RITWA_2024,3871.5973580297004
Devote,AWY1_RITWA_2024,3851.7877574286294
MAS14075-B-B-2-2,AWY1_RITWA_2024,5832.667677689547
SWW15312-1-S-86-1-1,AWY1_RITWA_2024,6641.293309480243
Nova AX,AWY1_RITWA_2024,5730.8050320894345
WA 8421 CL+,AWY1_RITWA_2024,5265.9158632703275
WA 8364,AWY1_RITWA_2024,4440.113443957951
SWW15509-1-14-1-1,AWY1_RITWA_2024,5192.711199932524
SWW16300-1-1-1-3,AWY1_RITWA_2024,5360.737999941326
SWW15317-1-24-1-1,AWY1_RITWA_2024,5202.441999938659
Windust,AWY1_RITWA_2024,3474.863335666499
SWW16110-1-1-1-4,AWY1_RITWA_2024,5078.638199932525
WA 8394,AWY1_RITWA_2024,4371.695215018137
WA 8397,AWY1_RITWA_2024,6249.674639701456
Piranha CL+,AWY1_RITWA_2024,5417.117261538472
Rollie,AWY1_RITWA_2024,3715.4541890271453
LCS Shine,AWY1_RITWA_2024,5620.3799279125815
SWW16222-1-1-1-1,AWY1_RITWA_2024,5126.309199932524
SWW16377-1-1-1-9,AWY1_RITWA_2024,5255.054956463065
WA 8416,AWY1_RITWA_2024,4963.13135994602
Jasper,AWY2_PULWA_2024,5299.886351411607
LCS Shine,AWY2_PULWA_2024,5620.3799279125815
Sockeye CL+,AWY2_PULWA_2024,5691.14090561883
SWW15107-1-1-1-4,AWY2_PULWA_2024,6067.853555739099
Nova AX,AWY2_PULWA_2024,5730.8050320894345
WA 8345 AX,AWY2_PULWA_2024,5212.090129426083
WA 8397,AWY2_PULWA_2024,6249.674639701456
WA 8404,AWY2_PULWA_2024,6138.077152704621
Piranha CL+,AWY2_PULWA_2024,5417.117261538472
SWW15312-1-S-86-1-1,AWY2_PULWA_2024,6641.293309480243
Jasper,AWY1_LNDWA_2024,5299.886351411607
SWW16371-1-S-65-1-1,AWY1_LNDWA_2024,5232.523217332629
WA 8345 AX,AWY1_LNDWA_2024,5212.090129426083
WA 8417,AWY1_LNDWA_2024,5145.698960450013
SWW16110-1-1-1-3,AWY1_LNDWA_2024,5084.300699932524
SWW16454-1-7-1-1,AWY1_LNDWA_2024,4990.670199932525
Norwest Duet,AWY1_LNDWA_2024,5375.240543926388
SWW16236-1-1-1-4,AWY1_LNDWA_2024,4786.588699932525
WA 8404,AWY1_LNDWA_2024,6138.077152704621
SWW13292-B-B-B-4,AWY1_LNDWA_2024,4883.284727211386
SWW16392-1-1-1-5,AWY1_LNDWA_2024,5245.594019990014
SWW16424-1-13-1-1,AWY1_LNDWA_2024,4762.196699932525
SWW15196-1-1-1-2,AWY1_LNDWA_2024,4958.394272665932
LCS Hulk,AWY1_LNDWA_2024,5605.550490301441
Sockeye CL+,AWY1_LNDWA_2024,5691.14090561883
SWW15309-1-S-15-1-1,AWY1_LNDWA_2024,5131.833363575022
SWW15107-1-1-1-4,AWY1_LNDWA_2024,6067.853555739099
WA 8420 AX,AWY1_LNDWA_2024,5142.901342989077
Jameson,AWY1_LNDWA_2024,3871.5973580297004
Devote,AWY1_LNDWA_2024,3851.7877574286294
MAS14075-B-B-2-2,AWY1_LNDWA_2024,5832.667677689547
SWW15312-1-S-86-1-1,AWY1_LNDWA_2024,6641.293309480243
Nova AX,AWY1_LNDWA_2024,5730.8050320894345
WA 8421 CL+,AWY1_LNDWA_2024,5265.9158632703275
WA 8364,AWY1_LNDWA_2024,4440.113443957951
SWW15509-1-14-1-1,AWY1_LNDWA_2024,5192.711199932524
SWW16300-1-1-1-3,AWY1_LNDWA_2024,5360.737999941326
SWW15317-1-24-1-1,AWY1_LNDWA_2024,5202.441999938659
Windust,AWY1_LNDWA_2024,3474.863335666499
SWW16110-1-1-1-4,AWY1_LNDWA_2024,5078.638199932525
WA 8394,AWY1_LNDWA_2024,4371.695215018137
WA 8397,AWY1_LNDWA_2024,6249.674639701456
Piranha CL+,AWY1_LNDWA_2024,5417.117261538472
Rollie,AWY1_LNDWA_2024,3715.4541890271453
LCS Shine,AWY1_LNDWA_2024,5620.3799279125815
SWW16222-1-1-1-1,AWY1_LNDWA_2024,5126.309199932524
SWW16377-1-1-1-9,AWY1_LNDWA_2024,5255.054956463065
WA 8416,AWY1_LNDWA_2024,4963.13135994602
Jasper,AWY1_PULWA_2024,5299.886351411607
SWW16371-1-S-65-1-1,AWY1_PULWA_2024,5232.523217332629
WA 8345 AX,AWY1_PULWA_2024,5212.090129426083
WA 8417,AWY1_PULWA_2024,5145.698960450013
SWW16110-1-1-1-3,AWY1_PULWA_2024,5084.300699932524
SWW16454-1-7-1-1,AWY1_PULWA_2024,4990.670199932525
Norwest Duet,AWY1_PULWA_2024,5375.240543926388
SWW16236-1-1-1-4,AWY1_PULWA_2024,4786.588699932525
WA 8404,AWY1_PULWA_2024,6138.077152704621
SWW13292-B-B-B-4,AWY1_PULWA_2024,4883.284727211386
SWW16392-1-1-1-5,AWY1_PULWA_2024,5245.594019990014
SWW16424-1-13-1-1,AWY1_PULWA_2024,4762.196699932525
SWW15196-1-1-1-2,AWY1_PULWA_2024,4958.394272665932
LCS Hulk,AWY1_PULWA_2024,5605.550490301441
Sockeye CL+,AWY1_PULWA_2024,5691.14090561883
SWW15309-1-S-15-1-1,AWY1_PULWA_2024,5131.833363575022
SWW15107-1-1-1-4,AWY1_PULWA_2024,6067.853555739099
WA 8420 AX,AWY1_PULWA_2024,5142.901342989077
Jameson,AWY1_PULWA_2024,3871.5973580297004
Devote,AWY1_PULWA_2024,3851.7877574286294
MAS14075-B-B-2-2,AWY1_PULWA_2024,5832.667677689547
SWW15312-1-S-86-1-1,AWY1_PULWA_2024,6641.293309480243
Nova AX,AWY1_PULWA_2024,5730.8050320894345
WA 8421 CL+,AWY1_PULWA_2024,5265.9158632703275
WA 8364,AWY1_PULWA_2024,4440.113443957951
SWW15509-1-14-1-1,AWY1_PULWA_2024,5192.711199932524
SWW16300-1-1-1-3,AWY1_PULWA_2024,5360.737999941326
SWW15317-1-24-1-1,AWY1_PULWA_2024,5202.441999938659
Windust,AWY1_PULWA_2024,3474.863335666499
SWW16110-1-1-1-4,AWY1_PULWA_2024,5078.638199932525
WA 8394,AWY1_PULWA_2024,4371.695215018137
WA 8397,AWY1_PULWA_2024,6249.674639701456
Piranha CL+,AWY1_PULWA_2024,5417.117261538472
Rollie,AWY1_PULWA_2024,3715.4541890271453
LCS Shine,AWY1_PULWA_2024,5620.3799279125815
SWW16222-1-1-1-1,AWY1_PULWA_2024,5126.309199932524
SWW16377-1-1-1-9,AWY1_PULWA_2024,5255.054956463065
WA 8416,AWY1_PULWA_2024,4963.13135994602
Jasper,AWY2_WAWWA_2024,5299.886351411607
LCS Shine,AWY2_WAWWA_2024,5620.3799279125815
Sockeye CL+,AWY2_WAWWA_2024,5691.14090561883
SWW15107-1-1-1-4,AWY2_WAWWA_2024,6067.853555739099
Nova AX,AWY2_WAWWA_2024,5730.8050320894345
WA 8345 AX,AWY2_WAWWA_2024,5212.090129426083
WA 8397,AWY2_WAWWA_2024,6249.674639701456
WA 8404,AWY2_WAWWA_2024,6138.077152704621
Piranha CL+,AWY2_WAWWA_2024,5417.117261538472
