germplasmName,study_db_id,value,studyName
MN21272,10688,5991.0,AY3-8_YIELD_HAL-MN_2022
MN21128,10688,6026.7,AY3-8_YIELD_HAL-MN_2022
MN21291,10688,5651.2,AY3-8_YIELD_HAL-MN_2022
MN21444,10688,6330.8,AY3-8_YIELD_HAL-MN_2022
MN-ROTHSAY,10688,6438.1,AY3-8_YIELD_HAL-MN_2022
MN21401,10688,5847.9,AY3-8_YIELD_HAL-MN_2022
MN21295,10688,6277.1,AY3-8_YIELD_HAL-MN_2022
MN21099,10688,5794.3,AY3-8_YIELD_HAL-MN_2022
MN21211,10688,5991.0,AY3-8_YIELD_HAL-MN_2022
UMN09,10688,5365.0,AY3-8_YIELD_HAL-MN_2022
MN21413,10688,6134.0,AY3-8_YIELD_HAL-MN_2022
MN21194W,10688,5704.8,AY3-8_YIELD_HAL-MN_2022
MN21148,10688,4935.8,AY3-8_YIELD_HAL-MN_2022
MN21415,10688,5061.0,AY3-8_YIELD_HAL-MN_2022
MN21045,10688,5973.1,AY3-8_YIELD_HAL-MN_2022
UMN09,10688,5633.3,AY3-8_YIELD_HAL-MN_2022
MN21278,10688,5687.0,AY3-8_YIELD_HAL-MN_2022
MN21080,10688,5543.9,AY3-8_YIELD_HAL-MN_2022
MN21475,10688,4309.9,AY3-8_YIELD_HAL-MN_2022
MN21076,10688,5794.3,AY3-8_YIELD_HAL-MN_2022
MN-Torgy,10688,6295.0,AY3-8_YIELD_HAL-MN_2022
MN21304,10688,5204.1,AY3-8_YIELD_HAL-MN_2022
MN21074,10688,5526.0,AY3-8_YIELD_HAL-MN_2022
MN21162,10688,5794.3,AY3-8_YIELD_HAL-MN_2022
MN21133,10688,6348.6,AY3-8_YIELD_HAL-MN_2022
MN21448,10688,5526.0,AY3-8_YIELD_HAL-MN_2022
SHELLY,10688,5991.0,AY3-8_YIELD_HAL-MN_2022
MN21354,10688,6277.1,AY3-8_YIELD_HAL-MN_2022
MN21359,10688,5740.6,AY3-8_YIELD_HAL-MN_2022
MN21003,10688,5794.3,AY3-8_YIELD_HAL-MN_2022
MN21298,10688,5847.9,AY3-8_YIELD_HAL-MN_2022
SHELLY,10688,6634.8,AY3-8_YIELD_HAL-MN_2022
UMN09,10688,5758.5,AY3-8_YIELD_HAL-MN_2022
MN21004,10688,5222.0,AY3-8_YIELD_HAL-MN_2022
MN21422,10688,5132.6,AY3-8_YIELD_HAL-MN_2022
MN21071,10688,5740.6,AY3-8_YIELD_HAL-MN_2022
MN21259,10688,4989.5,AY3-8_YIELD_HAL-MN_2022
MN21090,10688,5615.4,AY3-8_YIELD_HAL-MN_2022
MN21328,10688,6169.8,AY3-8_YIELD_HAL-MN_2022
MN21243,10688,5865.8,AY3-8_YIELD_HAL-MN_2022
SHELLY,10688,6813.6,AY3-8_YIELD_HAL-MN_2022
MN21054,10688,5472.3,AY3-8_YIELD_HAL-MN_2022
MN21167,10688,5687.0,AY3-8_YIELD_HAL-MN_2022
MN21491,10688,6116.2,AY3-8_YIELD_HAL-MN_2022
MN21439,10688,5472.3,AY3-8_YIELD_HAL-MN_2022
SHELLY,10688,6473.8,AY3-8_YIELD_HAL-MN_2022
MN21065,10688,6491.7,AY3-8_YIELD_HAL-MN_2022
MN21300,10688,6867.3,AY3-8_YIELD_HAL-MN_2022
MN21067,10688,5043.1,AY3-8_YIELD_HAL-MN_2022
MN21023,10688,4703.4,AY3-8_YIELD_HAL-MN_2022
MN-ROTHSAY,10688,6295.0,AY3-8_YIELD_HAL-MN_2022
MN21164,10688,5651.2,AY3-8_YIELD_HAL-MN_2022
MN21082,10688,4864.3,AY3-8_YIELD_HAL-MN_2022
MN21060,10688,3880.7,AY3-8_YIELD_HAL-MN_2022
MN21073,10688,4488.8,AY3-8_YIELD_HAL-MN_2022
UMN09,10688,4345.7,AY3-8_YIELD_HAL-MN_2022
MN21474,10688,5740.6,AY3-8_YIELD_HAL-MN_2022
MN21386,10688,5222.0,AY3-8_YIELD_HAL-MN_2022
MN21389,10688,4149.0,AY3-8_YIELD_HAL-MN_2022
MN21019,10688,6008.9,AY3-8_YIELD_HAL-MN_2022
MN21357,10688,6223.5,AY3-8_YIELD_HAL-MN_2022
SHELLY,10688,6295.0,AY3-8_YIELD_HAL-MN_2022
MN21274,10688,5937.3,AY3-8_YIELD_HAL-MN_2022
MN21489,10688,5114.7,AY3-8_YIELD_HAL-MN_2022
MN21175,10688,4810.7,AY3-8_YIELD_HAL-MN_2022
MN21146,10688,4166.9,AY3-8_YIELD_HAL-MN_2022
MN-Torgy,10688,4292.0,AY3-8_YIELD_HAL-MN_2022
MN21486,10688,4649.7,AY3-8_YIELD_HAL-MN_2022
MN21127,10688,6044.6,AY3-8_YIELD_HAL-MN_2022
MN21176,10688,4149.0,AY3-8_YIELD_HAL-MN_2022
MN21387,10688,5186.2,AY3-8_YIELD_HAL-MN_2022
MN21358,10688,4989.5,AY3-8_YIELD_HAL-MN_2022
MN-ROTHSAY,10688,7153.4,AY3-8_YIELD_HAL-MN_2022
MN21472,10688,6062.5,AY3-8_YIELD_HAL-MN_2022
MN21172,10688,6402.3,AY3-8_YIELD_HAL-MN_2022
MN21087,10688,5597.5,AY3-8_YIELD_HAL-MN_2022
MN21242,10688,5740.6,AY3-8_YIELD_HAL-MN_2022
MN-Torgy,10688,6008.9,AY3-8_YIELD_HAL-MN_2022
MN21478,10688,5257.7,AY3-8_YIELD_HAL-MN_2022
MN21402,10688,5114.7,AY3-8_YIELD_HAL-MN_2022
UMN09,10688,3791.3,AY3-8_YIELD_HAL-MN_2022
MN21484,10688,6080.4,AY3-8_YIELD_HAL-MN_2022
MN-ROTHSAY,10688,6616.9,AY3-8_YIELD_HAL-MN_2022
MN21332,10688,6151.9,AY3-8_YIELD_HAL-MN_2022
MN21010,10688,4900.1,AY3-8_YIELD_HAL-MN_2022
MN21485,10688,4435.1,AY3-8_YIELD_HAL-MN_2022
MN21302,10688,4649.7,AY3-8_YIELD_HAL-MN_2022
SHELLY,10688,6134.0,AY3-8_YIELD_HAL-MN_2022
MN21455,10688,5418.7,AY3-8_YIELD_HAL-MN_2022
MN21013,10688,5991.0,AY3-8_YIELD_HAL-MN_2022
MN21405,10688,6581.1,AY3-8_YIELD_HAL-MN_2022
MN21041,10688,5043.1,AY3-8_YIELD_HAL-MN_2022
MN21030,10688,4649.7,AY3-8_YIELD_HAL-MN_2022
MN-Torgy,10688,5061.0,AY3-8_YIELD_HAL-MN_2022
MN21115,10688,4435.1,AY3-8_YIELD_HAL-MN_2022
MN21081,10688,5043.1,AY3-8_YIELD_HAL-MN_2022
MN21407,10688,4613.9,AY3-8_YIELD_HAL-MN_2022
MN21290,10688,5078.9,AY3-8_YIELD_HAL-MN_2022
MN-Torgy,10688,5669.1,AY3-8_YIELD_HAL-MN_2022
MN21016,10688,5776.4,AY3-8_YIELD_HAL-MN_2022
MN21399,10688,5239.9,AY3-8_YIELD_HAL-MN_2022
MN21477,10688,5561.8,AY3-8_YIELD_HAL-MN_2022
MN21311,10688,5597.5,AY3-8_YIELD_HAL-MN_2022
MN21163,10688,5812.1,AY3-8_YIELD_HAL-MN_2022
MN21487,10688,6062.5,AY3-8_YIELD_HAL-MN_2022
MN21482,10688,5347.2,AY3-8_YIELD_HAL-MN_2022
MN-Torgy,10688,6348.6,AY3-8_YIELD_HAL-MN_2022
MN21009,10688,5400.8,AY3-8_YIELD_HAL-MN_2022
MN21059,10688,4792.8,AY3-8_YIELD_HAL-MN_2022
MN21307,10688,3272.7,AY3-8_YIELD_HAL-MN_2022
MN21222,10688,4774.9,AY3-8_YIELD_HAL-MN_2022
MN-Torgy,10688,5096.8,AY3-8_YIELD_HAL-MN_2022
MN21218,10688,5543.9,AY3-8_YIELD_HAL-MN_2022
MN21037,10688,5830.0,AY3-8_YIELD_HAL-MN_2022
MN21466,10688,5222.0,AY3-8_YIELD_HAL-MN_2022
MN21153,10688,5365.0,AY3-8_YIELD_HAL-MN_2022
MN21425,10688,5472.3,AY3-8_YIELD_HAL-MN_2022
MN-Torgy,10688,6742.1,AY3-8_YIELD_HAL-MN_2022
MN21036,10688,6312.9,AY3-8_YIELD_HAL-MN_2022
MN21052,10688,6241.3,AY3-8_YIELD_HAL-MN_2022
MN21046,10688,4900.1,AY3-8_YIELD_HAL-MN_2022
MN21114,10688,5901.6,AY3-8_YIELD_HAL-MN_2022
UMN09,10688,5078.9,AY3-8_YIELD_HAL-MN_2022
MN21034,10688,5526.0,AY3-8_YIELD_HAL-MN_2022
MN-Torgy,10689,6008.9,AY3-8_YIELD_FER-MN_2022
MN21211,10689,6688.4,AY3-8_YIELD_FER-MN_2022
MN21146,10689,6581.1,AY3-8_YIELD_FER-MN_2022
MN21172,10689,7135.5,AY3-8_YIELD_FER-MN_2022
MN21143,10689,7046.1,AY3-8_YIELD_FER-MN_2022
MN21230,10689,5937.3,AY3-8_YIELD_FER-MN_2022
MN21213,10689,6134.0,AY3-8_YIELD_FER-MN_2022
MN-ROTHSAY,10689,6903.0,AY3-8_YIELD_FER-MN_2022
MN21307,10689,6330.8,AY3-8_YIELD_FER-MN_2022
MN21483,10689,5651.2,AY3-8_YIELD_FER-MN_2022
MN21227,10689,6867.3,AY3-8_YIELD_FER-MN_2022
MN21477,10689,6187.7,AY3-8_YIELD_FER-MN_2022
UMN09,10689,4381.5,AY3-8_YIELD_FER-MN_2022
MN-Torgy,10689,6956.7,AY3-8_YIELD_FER-MN_2022
MN21074,10689,6241.3,AY3-8_YIELD_FER-MN_2022
MN21337,10689,6330.8,AY3-8_YIELD_FER-MN_2022
MN21302,10689,5812.1,AY3-8_YIELD_FER-MN_2022
MN21175,10689,5937.3,AY3-8_YIELD_FER-MN_2022
MN-Torgy,10689,7189.2,AY3-8_YIELD_FER-MN_2022
MN21423,10689,6581.1,AY3-8_YIELD_FER-MN_2022
MN21389,10689,6008.9,AY3-8_YIELD_FER-MN_2022
MN21003,10689,5830.0,AY3-8_YIELD_FER-MN_2022
MN21133,10689,6760.0,AY3-8_YIELD_FER-MN_2022
MN21385,10689,4667.6,AY3-8_YIELD_FER-MN_2022
UMN09,10689,5579.6,AY3-8_YIELD_FER-MN_2022
MN21485,10689,5794.3,AY3-8_YIELD_FER-MN_2022
MN21290,10689,7189.2,AY3-8_YIELD_FER-MN_2022
MN21415,10689,6545.4,AY3-8_YIELD_FER-MN_2022
MN-ROTHSAY,10689,7010.3,AY3-8_YIELD_FER-MN_2022
MN21016,10689,7260.7,AY3-8_YIELD_FER-MN_2022
MN21014,10689,7153.4,AY3-8_YIELD_FER-MN_2022
MN21080,10689,7046.1,AY3-8_YIELD_FER-MN_2022
MN21402,10689,7010.3,AY3-8_YIELD_FER-MN_2022
UMN09,10689,6312.9,AY3-8_YIELD_FER-MN_2022
MN21037,10689,5651.2,AY3-8_YIELD_FER-MN_2022
MN21089,10689,5865.8,AY3-8_YIELD_FER-MN_2022
MN21413,10689,6724.2,AY3-8_YIELD_FER-MN_2022
MN21100,10689,7224.9,AY3-8_YIELD_FER-MN_2022
MN21332,10689,7064.0,AY3-8_YIELD_FER-MN_2022
MN-ROTHSAY,10689,7332.2,AY3-8_YIELD_FER-MN_2022
MN21292,10689,7403.8,AY3-8_YIELD_FER-MN_2022
MN21048W,10689,7439.5,AY3-8_YIELD_FER-MN_2022
MN21358,10689,6795.7,AY3-8_YIELD_FER-MN_2022
MN21381,10689,6885.1,AY3-8_YIELD_FER-MN_2022
MN-ROTHSAY,10689,6777.8,AY3-8_YIELD_FER-MN_2022
MN21159,10689,5150.4,AY3-8_YIELD_FER-MN_2022
MN21267,10689,6366.5,AY3-8_YIELD_FER-MN_2022
MN21128,10689,6402.3,AY3-8_YIELD_FER-MN_2022
MN21030,10689,7010.3,AY3-8_YIELD_FER-MN_2022
MN21475,10689,5472.3,AY3-8_YIELD_FER-MN_2022
SHELLY,10689,7368.0,AY3-8_YIELD_FER-MN_2022
MN21110,10689,6724.2,AY3-8_YIELD_FER-MN_2022
MN21478,10689,6849.4,AY3-8_YIELD_FER-MN_2022
MN21049,10689,7046.1,AY3-8_YIELD_FER-MN_2022
MN21270,10689,6062.5,AY3-8_YIELD_FER-MN_2022
UMN09,10689,6259.2,AY3-8_YIELD_FER-MN_2022
MN21019,10689,5776.4,AY3-8_YIELD_FER-MN_2022
MN21272,10689,6509.6,AY3-8_YIELD_FER-MN_2022
MN21222,10689,7064.0,AY3-8_YIELD_FER-MN_2022
MN21295,10689,6706.3,AY3-8_YIELD_FER-MN_2022
MN21429,10689,6974.6,AY3-8_YIELD_FER-MN_2022
MN-Torgy,10689,7439.5,AY3-8_YIELD_FER-MN_2022
MN21011,10689,6563.2,AY3-8_YIELD_FER-MN_2022
MN21357,10689,7350.1,AY3-8_YIELD_FER-MN_2022
MN21278,10689,6724.2,AY3-8_YIELD_FER-MN_2022
MN21482,10689,5830.0,AY3-8_YIELD_FER-MN_2022
MN-ROTHSAY,10689,6813.6,AY3-8_YIELD_FER-MN_2022
SHELLY,10689,7046.1,AY3-8_YIELD_FER-MN_2022
MN21327,10689,7081.9,AY3-8_YIELD_FER-MN_2022
MN21387,10689,5758.5,AY3-8_YIELD_FER-MN_2022
MN21132,10689,5418.7,AY3-8_YIELD_FER-MN_2022
MN21401,10689,6277.1,AY3-8_YIELD_FER-MN_2022
MN21422,10689,6223.5,AY3-8_YIELD_FER-MN_2022
MN21098,10689,5043.1,AY3-8_YIELD_FER-MN_2022
MN21448,10689,5365.0,AY3-8_YIELD_FER-MN_2022
MN-Torgy,10689,5615.4,AY3-8_YIELD_FER-MN_2022
MN21463,10689,5472.3,AY3-8_YIELD_FER-MN_2022
MN21355,10689,5365.0,AY3-8_YIELD_FER-MN_2022
MN21176,10689,4649.7,AY3-8_YIELD_FER-MN_2022
MN21217,10689,4292.0,AY3-8_YIELD_FER-MN_2022
MN-ROTHSAY,10689,4649.7,AY3-8_YIELD_FER-MN_2022
MN21464,10689,4757.0,AY3-8_YIELD_FER-MN_2022
MN21013,10689,5025.3,AY3-8_YIELD_FER-MN_2022
MN21081,10689,6330.8,AY3-8_YIELD_FER-MN_2022
MN21341,10689,5186.2,AY3-8_YIELD_FER-MN_2022
MN21444,10689,5561.8,AY3-8_YIELD_FER-MN_2022
MN-Torgy,10689,4703.4,AY3-8_YIELD_FER-MN_2022
MN21316,10689,4524.5,AY3-8_YIELD_FER-MN_2022
MN21059,10689,4828.5,AY3-8_YIELD_FER-MN_2022
MN21489,10689,5329.3,AY3-8_YIELD_FER-MN_2022
MN21071,10689,5472.3,AY3-8_YIELD_FER-MN_2022
UMN09,10689,4202.6,AY3-8_YIELD_FER-MN_2022
MN21439,10689,2646.8,AY3-8_YIELD_FER-MN_2022
MN21064,10689,5561.8,AY3-8_YIELD_FER-MN_2022
MN21012,10689,5114.7,AY3-8_YIELD_FER-MN_2022
MN21425,10689,5615.4,AY3-8_YIELD_FER-MN_2022
MN21036,10689,6044.6,AY3-8_YIELD_FER-MN_2022
MN-ROTHSAY,10689,6473.8,AY3-8_YIELD_FER-MN_2022
MN21263,10689,5901.6,AY3-8_YIELD_FER-MN_2022
MN21194W,10689,5257.7,AY3-8_YIELD_FER-MN_2022
MN21184,10689,3988.0,AY3-8_YIELD_FER-MN_2022
MN21099,10689,5883.7,AY3-8_YIELD_FER-MN_2022
SHELLY,10689,6760.0,AY3-8_YIELD_FER-MN_2022
MN21315,10689,5830.0,AY3-8_YIELD_FER-MN_2022
MN21243,10689,5186.2,AY3-8_YIELD_FER-MN_2022
MN21268,10689,6116.2,AY3-8_YIELD_FER-MN_2022
MN21023,10689,5508.1,AY3-8_YIELD_FER-MN_2022
MN21148,10689,5293.5,AY3-8_YIELD_FER-MN_2022
MN-ROTHSAY,10689,4453.0,AY3-8_YIELD_FER-MN_2022
MN21486,10689,5704.8,AY3-8_YIELD_FER-MN_2022
MN21340,10689,5865.8,AY3-8_YIELD_FER-MN_2022
MN21354,10689,6044.6,AY3-8_YIELD_FER-MN_2022
MN21346,10689,6008.9,AY3-8_YIELD_FER-MN_2022
SHELLY,10689,7224.9,AY3-8_YIELD_FER-MN_2022
MN21158,10689,6545.4,AY3-8_YIELD_FER-MN_2022
MN21082,10689,6867.3,AY3-8_YIELD_FER-MN_2022
SHELLY,10689,6795.7,AY3-8_YIELD_FER-MN_2022
MN21041,10689,7081.9,AY3-8_YIELD_FER-MN_2022
UMN09,10689,6151.9,AY3-8_YIELD_FER-MN_2022
MN21153,10689,6151.9,AY3-8_YIELD_FER-MN_2022
MN21367,10689,6384.4,AY3-8_YIELD_FER-MN_2022
MN21405,10689,6599.0,AY3-8_YIELD_FER-MN_2022
MN21455,10689,5901.6,AY3-8_YIELD_FER-MN_2022
MN-Torgy,10689,6545.4,AY3-8_YIELD_FER-MN_2022
MN21167,10689,5347.2,AY3-8_YIELD_FER-MN_2022
MN21168,10689,6080.4,AY3-8_YIELD_FER-MN_2022
MN21028,10689,4435.1,AY3-8_YIELD_FER-MN_2022
MN21067,10689,5436.6,AY3-8_YIELD_FER-MN_2022
MN21073,10689,5561.8,AY3-8_YIELD_FER-MN_2022
SHELLY,10689,6223.5,AY3-8_YIELD_FER-MN_2022
MN21300,10689,5597.5,AY3-8_YIELD_FER-MN_2022
MN21466,10689,5526.0,AY3-8_YIELD_FER-MN_2022
MN21370,10689,5973.1,AY3-8_YIELD_FER-MN_2022
MN21275,10689,6259.2,AY3-8_YIELD_FER-MN_2022
SHELLY,10689,6849.4,AY3-8_YIELD_FER-MN_2022
MN21035,10689,5973.1,AY3-8_YIELD_FER-MN_2022
MN21009,10689,6438.1,AY3-8_YIELD_FER-MN_2022
MN21010,10689,5740.6,AY3-8_YIELD_FER-MN_2022
MN21004,10689,5615.4,AY3-8_YIELD_FER-MN_2022
MN21163,10689,6455.9,AY3-8_YIELD_FER-MN_2022
MN21274,10689,5687.0,AY3-8_YIELD_FER-MN_2022
MN21218,10689,5418.7,AY3-8_YIELD_FER-MN_2022
UMN09,10689,4757.0,AY3-8_YIELD_FER-MN_2022
MN21487,10689,5293.5,AY3-8_YIELD_FER-MN_2022
MN21269,10689,5758.5,AY3-8_YIELD_FER-MN_2022
MN21287,10689,5651.2,AY3-8_YIELD_FER-MN_2022
MN21076,10689,5293.5,AY3-8_YIELD_FER-MN_2022
MN-Torgy,10689,6330.8,AY3-8_YIELD_FER-MN_2022
MN21097,10689,6330.8,AY3-8_YIELD_FER-MN_2022
MN21060,10689,5865.8,AY3-8_YIELD_FER-MN_2022
MN21259,10689,5633.3,AY3-8_YIELD_FER-MN_2022
MN21045,10689,6366.5,AY3-8_YIELD_FER-MN_2022
MN21242,10689,6116.2,AY3-8_YIELD_FER-MN_2022
UMN09,10689,5812.1,AY3-8_YIELD_FER-MN_2022
MN21072,10689,6295.0,AY3-8_YIELD_FER-MN_2022
MN21329,10689,6509.6,AY3-8_YIELD_FER-MN_2022
MN21127,10689,6867.3,AY3-8_YIELD_FER-MN_2022
MN21115,10689,6259.2,AY3-8_YIELD_FER-MN_2022
SHELLY,10689,6402.3,AY3-8_YIELD_FER-MN_2022
MN21034,10689,6652.7,AY3-8_YIELD_FER-MN_2022
MN-Torgy,10714,3254.8,AY3-8_YIELD_OKL-MN_2022
MN21271,10714,4542.4,AY3-8_YIELD_OKL-MN_2022
MN21293,10714,6116.2,AY3-8_YIELD_OKL-MN_2022
MN21230,10714,5293.5,AY3-8_YIELD_OKL-MN_2022
MN21491,10714,5651.2,AY3-8_YIELD_OKL-MN_2022
MN21470,10714,6116.2,AY3-8_YIELD_OKL-MN_2022
MN21504,10714,5222.0,AY3-8_YIELD_OKL-MN_2022
MN-ROTHSAY,10714,5991.0,AY3-8_YIELD_OKL-MN_2022
MN21214,10714,5436.6,AY3-8_YIELD_OKL-MN_2022
MN21226,10714,4757.0,AY3-8_YIELD_OKL-MN_2022
MN21150,10714,5365.0,AY3-8_YIELD_OKL-MN_2022
MN21286,10714,4005.9,AY3-8_YIELD_OKL-MN_2022
SHELLY,10714,4792.8,AY3-8_YIELD_OKL-MN_2022
MN-Torgy,10714,5311.4,AY3-8_YIELD_OKL-MN_2022
MN21090,10714,5794.3,AY3-8_YIELD_OKL-MN_2022
MN21429,10714,4524.5,AY3-8_YIELD_OKL-MN_2022
MN21385,10714,5633.3,AY3-8_YIELD_OKL-MN_2022
MN21167,10714,5078.9,AY3-8_YIELD_OKL-MN_2022
UMN09,10714,5472.3,AY3-8_YIELD_OKL-MN_2022
MN21048W,10714,3344.2,AY3-8_YIELD_OKL-MN_2022
MN21298,10714,5222.0,AY3-8_YIELD_OKL-MN_2022
MN21058,10714,3630.3,AY3-8_YIELD_OKL-MN_2022
MN21005,10714,3612.5,AY3-8_YIELD_OKL-MN_2022
MN21099,10714,4220.5,AY3-8_YIELD_OKL-MN_2022
UMN09,10714,3487.3,AY3-8_YIELD_OKL-MN_2022
MN21004,10714,3827.1,AY3-8_YIELD_OKL-MN_2022
MN21063,10714,4542.4,AY3-8_YIELD_OKL-MN_2022
MN21011,10714,4202.6,AY3-8_YIELD_OKL-MN_2022
UMN09,10714,4292.0,AY3-8_YIELD_OKL-MN_2022
MN21061,10714,5329.3,AY3-8_YIELD_OKL-MN_2022
MN21370,10714,3862.8,AY3-8_YIELD_OKL-MN_2022
MN21425,10714,4900.1,AY3-8_YIELD_OKL-MN_2022
MN21028,10714,5651.2,AY3-8_YIELD_OKL-MN_2022
SHELLY,10714,6008.9,AY3-8_YIELD_OKL-MN_2022
MN21273,10714,4685.5,AY3-8_YIELD_OKL-MN_2022
MN21423,10714,5293.5,AY3-8_YIELD_OKL-MN_2022
MN21218,10714,5615.4,AY3-8_YIELD_OKL-MN_2022
MN21162,10714,4578.2,AY3-8_YIELD_OKL-MN_2022
MN21002,10714,5758.5,AY3-8_YIELD_OKL-MN_2022
MN-ROTHSAY,10714,5293.5,AY3-8_YIELD_OKL-MN_2022
MN21291,10714,4631.8,AY3-8_YIELD_OKL-MN_2022
MN21052,10714,4703.4,AY3-8_YIELD_OKL-MN_2022
MN21315,10714,5275.6,AY3-8_YIELD_OKL-MN_2022
MN21064,10714,5114.7,AY3-8_YIELD_OKL-MN_2022
MN-Torgy,10714,4935.8,AY3-8_YIELD_OKL-MN_2022
MN21049,10714,5168.3,AY3-8_YIELD_OKL-MN_2022
MN21486,10714,4613.9,AY3-8_YIELD_OKL-MN_2022
MN21054,10714,4703.4,AY3-8_YIELD_OKL-MN_2022
MN21110,10714,4327.8,AY3-8_YIELD_OKL-MN_2022
MN21001,10714,3916.5,AY3-8_YIELD_OKL-MN_2022
MN-ROTHSAY,10714,4971.6,AY3-8_YIELD_OKL-MN_2022
MN21133,10714,5275.6,AY3-8_YIELD_OKL-MN_2022
MN21132,10714,4149.0,AY3-8_YIELD_OKL-MN_2022
MN21455,10714,4113.2,AY3-8_YIELD_OKL-MN_2022
MN21407,10714,4363.6,AY3-8_YIELD_OKL-MN_2022
UMN09,10714,4417.2,AY3-8_YIELD_OKL-MN_2022
MN21069,10714,5615.4,AY3-8_YIELD_OKL-MN_2022
MN21387,10714,5222.0,AY3-8_YIELD_OKL-MN_2022
MN21444,10714,6062.5,AY3-8_YIELD_OKL-MN_2022
MN21263,10714,5776.4,AY3-8_YIELD_OKL-MN_2022
MN21053,10714,5687.0,AY3-8_YIELD_OKL-MN_2022
MN-Torgy,10714,5257.7,AY3-8_YIELD_OKL-MN_2022
MN21003,10714,5025.3,AY3-8_YIELD_OKL-MN_2022
MN21161,10714,5025.3,AY3-8_YIELD_OKL-MN_2022
MN21399,10714,4202.6,AY3-8_YIELD_OKL-MN_2022
MN21097,10714,5293.5,AY3-8_YIELD_OKL-MN_2022
MN-ROTHSAY,10714,4864.3,AY3-8_YIELD_OKL-MN_2022
UMN09,10714,5883.7,AY3-8_YIELD_OKL-MN_2022
MN21046,10714,2754.1,AY3-8_YIELD_OKL-MN_2022
MN21047,10714,5114.7,AY3-8_YIELD_OKL-MN_2022
MN21144,10714,5865.8,AY3-8_YIELD_OKL-MN_2022
MN21100,10714,5579.6,AY3-8_YIELD_OKL-MN_2022
MN21275,10714,3558.8,AY3-8_YIELD_OKL-MN_2022
MN21266,10714,5150.4,AY3-8_YIELD_OKL-MN_2022
MN21242,10714,6491.7,AY3-8_YIELD_OKL-MN_2022
MN-ROTHSAY,10714,6903.0,AY3-8_YIELD_OKL-MN_2022
MN21328,10714,6616.9,AY3-8_YIELD_OKL-MN_2022
MN21169,10714,5830.0,AY3-8_YIELD_OKL-MN_2022
MN21087,10714,5973.1,AY3-8_YIELD_OKL-MN_2022
MN21472,10714,5508.1,AY3-8_YIELD_OKL-MN_2022
MN-ROTHSAY,10714,6116.2,AY3-8_YIELD_OKL-MN_2022
MN21260,10714,4327.8,AY3-8_YIELD_OKL-MN_2022
MN21476,10714,4470.9,AY3-8_YIELD_OKL-MN_2022
MN21483,10714,3737.6,AY3-8_YIELD_OKL-MN_2022
MN21386,10714,4435.1,AY3-8_YIELD_OKL-MN_2022
MN21468,10714,6008.9,AY3-8_YIELD_OKL-MN_2022
MN-Torgy,10714,4935.8,AY3-8_YIELD_OKL-MN_2022
MN21264,10714,4578.2,AY3-8_YIELD_OKL-MN_2022
MN21355,10714,5043.1,AY3-8_YIELD_OKL-MN_2022
MN21463,10714,4900.1,AY3-8_YIELD_OKL-MN_2022
MN21035,10714,4918.0,AY3-8_YIELD_OKL-MN_2022
MN-Torgy,10714,4828.5,AY3-8_YIELD_OKL-MN_2022
MN21074,10714,3415.7,AY3-8_YIELD_OKL-MN_2022
MN21135,10714,3737.6,AY3-8_YIELD_OKL-MN_2022
MN21406,10714,4721.2,AY3-8_YIELD_OKL-MN_2022
MN21197,10714,2754.1,AY3-8_YIELD_OKL-MN_2022
MN21484,10714,3755.5,AY3-8_YIELD_OKL-MN_2022
MN-ROTHSAY,10714,4095.3,AY3-8_YIELD_OKL-MN_2022
MN21023,10714,2539.5,AY3-8_YIELD_OKL-MN_2022
MN21073,10714,3988.0,AY3-8_YIELD_OKL-MN_2022
MN21146,10714,4596.1,AY3-8_YIELD_OKL-MN_2022
MN21292,10714,4613.9,AY3-8_YIELD_OKL-MN_2022
UMN09,10714,4149.0,AY3-8_YIELD_OKL-MN_2022
MN21072,10714,4613.9,AY3-8_YIELD_OKL-MN_2022
MN21101,10714,4578.2,AY3-8_YIELD_OKL-MN_2022
MN21493,10714,5114.7,AY3-8_YIELD_OKL-MN_2022
MN21114,10714,4882.2,AY3-8_YIELD_OKL-MN_2022
MN21153,10714,4613.9,AY3-8_YIELD_OKL-MN_2022
SHELLY,10714,4202.6,AY3-8_YIELD_OKL-MN_2022
MN21480,10714,4596.1,AY3-8_YIELD_OKL-MN_2022
MN21164,10714,4935.8,AY3-8_YIELD_OKL-MN_2022
MN21474,10714,5186.2,AY3-8_YIELD_OKL-MN_2022
MN21299,10714,4524.5,AY3-8_YIELD_OKL-MN_2022
SHELLY,10714,6080.4,AY3-8_YIELD_OKL-MN_2022
MN21438,10714,5561.8,AY3-8_YIELD_OKL-MN_2022
MN21222,10714,5651.2,AY3-8_YIELD_OKL-MN_2022
MN-ROTHSAY,10714,4792.8,AY3-8_YIELD_OKL-MN_2022
MN21329,10714,5669.1,AY3-8_YIELD_OKL-MN_2022
UMN09,10714,5329.3,AY3-8_YIELD_OKL-MN_2022
MN21143,10714,5257.7,AY3-8_YIELD_OKL-MN_2022
MN21473,10714,5687.0,AY3-8_YIELD_OKL-MN_2022
MN21210,10714,4774.9,AY3-8_YIELD_OKL-MN_2022
MN21159,10714,4685.5,AY3-8_YIELD_OKL-MN_2022
UMN09,10714,4363.6,AY3-8_YIELD_OKL-MN_2022
MN21213,10714,4292.0,AY3-8_YIELD_OKL-MN_2022
